id	label	model
873135	None	advanced-banglabert
839039	None	advanced-banglabert
396410	None	advanced-banglabert
637519	Political Hate	advanced-banglabert
427252	Abusive	advanced-banglabert
730447	None	advanced-banglabert
211215	Political Hate	advanced-banglabert
14933	None	advanced-banglabert
694449	None	advanced-banglabert
501522	Abusive	advanced-banglabert
1420	Profane	advanced-banglabert
789130	None	advanced-banglabert
857965	None	advanced-banglabert
276694	None	advanced-banglabert
224721	Profane	advanced-banglabert
571183	None	advanced-banglabert
536219	Abusive	advanced-banglabert
596564	None	advanced-banglabert
72007	Abusive	advanced-banglabert
551597	Abusive	advanced-banglabert
500458	None	advanced-banglabert
820117	None	advanced-banglabert
262701	Political Hate	advanced-banglabert
114972	Abusive	advanced-banglabert
561947	None	advanced-banglabert
276309	Political Hate	advanced-banglabert
77931	Political Hate	advanced-banglabert
45821	Abusive	advanced-banglabert
630739	Political Hate	advanced-banglabert
666053	None	advanced-banglabert
584973	None	advanced-banglabert
60401	None	advanced-banglabert
438467	Political Hate	advanced-banglabert
486588	None	advanced-banglabert
870249	None	advanced-banglabert
13629	None	advanced-banglabert
820891	Political Hate	advanced-banglabert
713040	None	advanced-banglabert
511046	Profane	advanced-banglabert
599431	None	advanced-banglabert
615500	Profane	advanced-banglabert
191879	Abusive	advanced-banglabert
935219	Profane	advanced-banglabert
497003	None	advanced-banglabert
328626	Abusive	advanced-banglabert
600775	None	advanced-banglabert
794151	Abusive	advanced-banglabert
304354	None	advanced-banglabert
863831	Abusive	advanced-banglabert
536451	None	advanced-banglabert
469815	None	advanced-banglabert
451640	None	advanced-banglabert
715669	None	advanced-banglabert
293536	None	advanced-banglabert
848141	None	advanced-banglabert
162462	Profane	advanced-banglabert
826517	None	advanced-banglabert
437802	Profane	advanced-banglabert
6545	Political Hate	advanced-banglabert
415532	Profane	advanced-banglabert
482579	None	advanced-banglabert
25447	None	advanced-banglabert
362442	None	advanced-banglabert
541076	None	advanced-banglabert
358430	None	advanced-banglabert
448088	None	advanced-banglabert
820462	None	advanced-banglabert
774314	Political Hate	advanced-banglabert
590133	None	advanced-banglabert
502211	None	advanced-banglabert
659859	None	advanced-banglabert
579594	Abusive	advanced-banglabert
779913	None	advanced-banglabert
651697	None	advanced-banglabert
521676	None	advanced-banglabert
300760	None	advanced-banglabert
243375	None	advanced-banglabert
378195	None	advanced-banglabert
693937	Political Hate	advanced-banglabert
613895	None	advanced-banglabert
297600	Profane	advanced-banglabert
256541	Political Hate	advanced-banglabert
674641	None	advanced-banglabert
931806	None	advanced-banglabert
318536	None	advanced-banglabert
567244	Profane	advanced-banglabert
46504	None	advanced-banglabert
478958	None	advanced-banglabert
597266	None	advanced-banglabert
426628	Sexism	advanced-banglabert
86960	Political Hate	advanced-banglabert
827165	Profane	advanced-banglabert
101408	None	advanced-banglabert
171808	None	advanced-banglabert
123884	None	advanced-banglabert
502532	None	advanced-banglabert
465753	None	advanced-banglabert
49662	None	advanced-banglabert
401269	Profane	advanced-banglabert
785334	None	advanced-banglabert
259549	None	advanced-banglabert
405129	None	advanced-banglabert
824858	Abusive	advanced-banglabert
124966	Political Hate	advanced-banglabert
604003	None	advanced-banglabert
784928	None	advanced-banglabert
31894	None	advanced-banglabert
677321	Political Hate	advanced-banglabert
695579	None	advanced-banglabert
307641	Abusive	advanced-banglabert
640430	Profane	advanced-banglabert
161897	Abusive	advanced-banglabert
100750	Political Hate	advanced-banglabert
2074	None	advanced-banglabert
920286	Abusive	advanced-banglabert
222567	Abusive	advanced-banglabert
708907	None	advanced-banglabert
872871	None	advanced-banglabert
591590	None	advanced-banglabert
909144	Abusive	advanced-banglabert
511180	Sexism	advanced-banglabert
427628	Abusive	advanced-banglabert
628833	None	advanced-banglabert
849422	None	advanced-banglabert
40248	Religious Hate	advanced-banglabert
665748	Political Hate	advanced-banglabert
115294	Political Hate	advanced-banglabert
601680	Political Hate	advanced-banglabert
12021	Abusive	advanced-banglabert
568336	None	advanced-banglabert
261368	Profane	advanced-banglabert
477817	None	advanced-banglabert
445682	Abusive	advanced-banglabert
496891	None	advanced-banglabert
103981	Political Hate	advanced-banglabert
356583	None	advanced-banglabert
315681	None	advanced-banglabert
376795	None	advanced-banglabert
142352	None	advanced-banglabert
761483	None	advanced-banglabert
659121	Religious Hate	advanced-banglabert
510144	None	advanced-banglabert
414795	Abusive	advanced-banglabert
779036	None	advanced-banglabert
766589	None	advanced-banglabert
620744	None	advanced-banglabert
119177	Abusive	advanced-banglabert
855777	Sexism	advanced-banglabert
853152	Abusive	advanced-banglabert
925966	None	advanced-banglabert
288479	Political Hate	advanced-banglabert
43621	Profane	advanced-banglabert
775359	Abusive	advanced-banglabert
400333	None	advanced-banglabert
861911	Profane	advanced-banglabert
550107	None	advanced-banglabert
582256	Abusive	advanced-banglabert
368538	None	advanced-banglabert
593889	Political Hate	advanced-banglabert
158200	None	advanced-banglabert
433569	Profane	advanced-banglabert
332287	None	advanced-banglabert
340607	None	advanced-banglabert
756213	Abusive	advanced-banglabert
749950	Abusive	advanced-banglabert
72491	Political Hate	advanced-banglabert
379055	None	advanced-banglabert
280816	None	advanced-banglabert
495641	Political Hate	advanced-banglabert
552783	Abusive	advanced-banglabert
828308	None	advanced-banglabert
141089	None	advanced-banglabert
512270	Profane	advanced-banglabert
317593	None	advanced-banglabert
458630	None	advanced-banglabert
303092	None	advanced-banglabert
53722	Political Hate	advanced-banglabert
734204	None	advanced-banglabert
932941	Abusive	advanced-banglabert
589998	Abusive	advanced-banglabert
5650	None	advanced-banglabert
58866	None	advanced-banglabert
115484	None	advanced-banglabert
667651	None	advanced-banglabert
565531	None	advanced-banglabert
12875	Abusive	advanced-banglabert
734945	Political Hate	advanced-banglabert
917049	None	advanced-banglabert
446818	None	advanced-banglabert
463712	Sexism	advanced-banglabert
319920	Political Hate	advanced-banglabert
718327	Abusive	advanced-banglabert
391914	None	advanced-banglabert
714166	Abusive	advanced-banglabert
776147	None	advanced-banglabert
134516	None	advanced-banglabert
126593	None	advanced-banglabert
386704	Political Hate	advanced-banglabert
242734	None	advanced-banglabert
139431	Profane	advanced-banglabert
462008	None	advanced-banglabert
845876	Political Hate	advanced-banglabert
485735	None	advanced-banglabert
294407	Political Hate	advanced-banglabert
125502	None	advanced-banglabert
79871	None	advanced-banglabert
240882	None	advanced-banglabert
109108	Profane	advanced-banglabert
807772	None	advanced-banglabert
308487	Abusive	advanced-banglabert
741408	None	advanced-banglabert
194292	Political Hate	advanced-banglabert
24464	Profane	advanced-banglabert
708109	None	advanced-banglabert
27268	None	advanced-banglabert
926009	Abusive	advanced-banglabert
198967	Abusive	advanced-banglabert
733369	None	advanced-banglabert
518263	None	advanced-banglabert
428733	Political Hate	advanced-banglabert
136489	None	advanced-banglabert
68131	Abusive	advanced-banglabert
214596	Abusive	advanced-banglabert
619074	None	advanced-banglabert
468060	Profane	advanced-banglabert
919078	None	advanced-banglabert
72797	None	advanced-banglabert
267332	Abusive	advanced-banglabert
495675	Political Hate	advanced-banglabert
757167	None	advanced-banglabert
159246	Abusive	advanced-banglabert
222319	Abusive	advanced-banglabert
141688	Political Hate	advanced-banglabert
588060	Abusive	advanced-banglabert
20336	None	advanced-banglabert
530347	None	advanced-banglabert
120486	None	advanced-banglabert
281912	None	advanced-banglabert
209210	Political Hate	advanced-banglabert
119988	None	advanced-banglabert
367955	None	advanced-banglabert
490961	None	advanced-banglabert
705500	Political Hate	advanced-banglabert
564232	None	advanced-banglabert
694750	None	advanced-banglabert
321877	None	advanced-banglabert
292436	None	advanced-banglabert
741913	None	advanced-banglabert
605992	Political Hate	advanced-banglabert
450057	None	advanced-banglabert
458118	Abusive	advanced-banglabert
760827	None	advanced-banglabert
217241	Profane	advanced-banglabert
914980	None	advanced-banglabert
85029	None	advanced-banglabert
889398	None	advanced-banglabert
380935	None	advanced-banglabert
342167	Abusive	advanced-banglabert
16697	None	advanced-banglabert
311519	None	advanced-banglabert
434358	None	advanced-banglabert
36681	None	advanced-banglabert
310759	None	advanced-banglabert
725323	Abusive	advanced-banglabert
353926	None	advanced-banglabert
876563	None	advanced-banglabert
798595	None	advanced-banglabert
671446	None	advanced-banglabert
716066	None	advanced-banglabert
758952	None	advanced-banglabert
336955	None	advanced-banglabert
52086	None	advanced-banglabert
693822	Profane	advanced-banglabert
723861	Abusive	advanced-banglabert
115176	None	advanced-banglabert
293206	Abusive	advanced-banglabert
909668	Abusive	advanced-banglabert
99179	None	advanced-banglabert
735183	Political Hate	advanced-banglabert
833916	None	advanced-banglabert
492863	None	advanced-banglabert
673929	None	advanced-banglabert
187628	None	advanced-banglabert
512539	None	advanced-banglabert
667552	None	advanced-banglabert
722329	Abusive	advanced-banglabert
69405	Abusive	advanced-banglabert
485148	None	advanced-banglabert
356178	Abusive	advanced-banglabert
744915	None	advanced-banglabert
908716	None	advanced-banglabert
27654	Political Hate	advanced-banglabert
57996	Abusive	advanced-banglabert
532197	None	advanced-banglabert
172936	None	advanced-banglabert
144414	None	advanced-banglabert
750117	None	advanced-banglabert
207748	Political Hate	advanced-banglabert
533792	Abusive	advanced-banglabert
515596	None	advanced-banglabert
362565	None	advanced-banglabert
814201	Profane	advanced-banglabert
292873	None	advanced-banglabert
188085	None	advanced-banglabert
305639	None	advanced-banglabert
530553	None	advanced-banglabert
555212	Abusive	advanced-banglabert
226321	Political Hate	advanced-banglabert
242018	None	advanced-banglabert
388337	Political Hate	advanced-banglabert
66232	Abusive	advanced-banglabert
103018	Abusive	advanced-banglabert
31872	None	advanced-banglabert
596109	Political Hate	advanced-banglabert
434147	Political Hate	advanced-banglabert
72048	Political Hate	advanced-banglabert
693883	Political Hate	advanced-banglabert
429389	None	advanced-banglabert
473461	Political Hate	advanced-banglabert
718424	Profane	advanced-banglabert
576688	None	advanced-banglabert
539121	None	advanced-banglabert
409344	Political Hate	advanced-banglabert
797090	None	advanced-banglabert
76153	Political Hate	advanced-banglabert
868018	None	advanced-banglabert
511278	None	advanced-banglabert
79251	Profane	advanced-banglabert
475969	Profane	advanced-banglabert
5032	None	advanced-banglabert
239973	None	advanced-banglabert
603047	Profane	advanced-banglabert
647875	Political Hate	advanced-banglabert
199005	Abusive	advanced-banglabert
324621	None	advanced-banglabert
770964	None	advanced-banglabert
795986	None	advanced-banglabert
457670	None	advanced-banglabert
259711	None	advanced-banglabert
354655	None	advanced-banglabert
407146	None	advanced-banglabert
636640	None	advanced-banglabert
804370	None	advanced-banglabert
691104	None	advanced-banglabert
734680	None	advanced-banglabert
823502	None	advanced-banglabert
531005	None	advanced-banglabert
424184	None	advanced-banglabert
287189	Abusive	advanced-banglabert
34555	None	advanced-banglabert
493631	None	advanced-banglabert
119918	None	advanced-banglabert
40105	Political Hate	advanced-banglabert
615422	None	advanced-banglabert
798140	None	advanced-banglabert
193475	Political Hate	advanced-banglabert
85154	Abusive	advanced-banglabert
174317	None	advanced-banglabert
205283	Political Hate	advanced-banglabert
601880	Abusive	advanced-banglabert
762676	Abusive	advanced-banglabert
875990	None	advanced-banglabert
870813	None	advanced-banglabert
414581	None	advanced-banglabert
460547	None	advanced-banglabert
109261	Political Hate	advanced-banglabert
816935	Abusive	advanced-banglabert
630415	None	advanced-banglabert
582246	Political Hate	advanced-banglabert
463096	None	advanced-banglabert
749568	None	advanced-banglabert
775786	Abusive	advanced-banglabert
714282	None	advanced-banglabert
662667	None	advanced-banglabert
225837	None	advanced-banglabert
168142	None	advanced-banglabert
641910	None	advanced-banglabert
763579	None	advanced-banglabert
830107	None	advanced-banglabert
706770	None	advanced-banglabert
273099	Sexism	advanced-banglabert
24238	None	advanced-banglabert
333725	None	advanced-banglabert
847975	None	advanced-banglabert
735249	Political Hate	advanced-banglabert
266369	None	advanced-banglabert
828154	None	advanced-banglabert
576746	None	advanced-banglabert
601669	Abusive	advanced-banglabert
879	Political Hate	advanced-banglabert
101391	Abusive	advanced-banglabert
38360	Political Hate	advanced-banglabert
654460	Abusive	advanced-banglabert
435370	Abusive	advanced-banglabert
858159	Abusive	advanced-banglabert
352635	Political Hate	advanced-banglabert
844317	None	advanced-banglabert
221616	Political Hate	advanced-banglabert
768118	Abusive	advanced-banglabert
639519	None	advanced-banglabert
80769	None	advanced-banglabert
690556	None	advanced-banglabert
431998	None	advanced-banglabert
804707	Abusive	advanced-banglabert
475927	None	advanced-banglabert
